ensembl	uniprot	protein_name
ENSG00000104472	Q9NRG0	CHRC1_HUMAN
ENSG00000104517	O95071	UBR5_HUMAN
ENSG00000104518	G3V1A6	G3V1A6_HUMAN
ENSG00000104518	G3V1A6	GSDMD_HUMAN
ENSG00000104518	P57764	G3V1A6_HUMAN
ENSG00000104518	P57764	GSDMD_HUMAN
ENSG00000104522	Q13630	FCL_HUMAN
ENSG00000104524	Q53H96	P5CR3_HUMAN
ENSG00000104524	Q53H96	A0A0A0MQS1_HUMAN
ENSG00000104524	A0A0A0MQS1	P5CR3_HUMAN
ENSG00000104524	A0A0A0MQS1	A0A0A0MQS1_HUMAN
ENSG00000104529	E9PL71	E9PL71_HUMAN
ENSG00000104529	P29692	EF1D_HUMAN
ENSG00000104529	P29692	E9PRY8_HUMAN
ENSG00000104529	E9PRY8	EF1D_HUMAN
ENSG00000104529	E9PRY8	E9PRY8_HUMAN
ENSG00000104537	P27216	ANX13_HUMAN
ENSG00000104549	E7EVQ6	E7EVQ6_HUMAN
ENSG00000104549	E7EVQ6	ERG1_HUMAN
ENSG00000104549	Q14534	E7EVQ6_HUMAN
ENSG00000104549	Q14534	ERG1_HUMAN
ENSG00000104613	Q9NVR2	INT10_HUMAN
ENSG00000104626	Q8IV48	ERI1_HUMAN
ENSG00000104635	Q15043	S39AE_HUMAN
ENSG00000104643	Q96QG7	MTMR9_HUMAN
ENSG00000104671	O00399	DCTN6_HUMAN
ENSG00000104679	A0A0R4J2E2	A0A0R4J2E2_HUMAN
ENSG00000104679	A0A0R4J2E2	A0A0D9SF44_HUMAN
ENSG00000104679	A0A0D9SF44	A0A0R4J2E2_HUMAN
ENSG00000104679	A0A0D9SF44	A0A0D9SF44_HUMAN
ENSG00000104679	H0YBU3	H0YBU3_HUMAN
ENSG00000104679	H0YBU3	A0A7P0N5L0_HUMAN
ENSG00000104679	H0YBU3	R3HC1_HUMAN
ENSG00000104679	A0A7P0N5L0	H0YBU3_HUMAN
ENSG00000104679	A0A7P0N5L0	A0A7P0N5L0_HUMAN
ENSG00000104679	A0A7P0N5L0	R3HC1_HUMAN
ENSG00000104679	Q9Y3T6	H0YBU3_HUMAN
ENSG00000104679	Q9Y3T6	A0A7P0N5L0_HUMAN
ENSG00000104679	Q9Y3T6	R3HC1_HUMAN
ENSG00000104687	P00390	GSHR_HUMAN
ENSG00000104695	P62714	PP2AB_HUMAN
ENSG00000104722	E7EMV2	E7EMV2_HUMAN
ENSG00000104722	E7EMV2	E7ESP9_HUMAN
ENSG00000104722	E7EMV2	NFM_HUMAN
ENSG00000104722	E7ESP9	E7EMV2_HUMAN
ENSG00000104722	E7ESP9	E7ESP9_HUMAN
ENSG00000104722	E7ESP9	NFM_HUMAN
ENSG00000104722	P07197	E7EMV2_HUMAN
ENSG00000104722	P07197	E7ESP9_HUMAN
ENSG00000104722	P07197	NFM_HUMAN
ENSG00000104728	O15013	ARHGA_HUMAN
ENSG00000104738	P33991	MCM4_HUMAN
ENSG00000104738	P33991	A0A3B3IU45_HUMAN
ENSG00000104738	P33991	A0A3B3IT92_HUMAN
ENSG00000104738	A0A3B3IU45	MCM4_HUMAN
ENSG00000104738	A0A3B3IU45	A0A3B3IU45_HUMAN
ENSG00000104738	A0A3B3IU45	A0A3B3IT92_HUMAN
ENSG00000104738	A0A3B3IT92	MCM4_HUMAN
ENSG00000104738	A0A3B3IT92	A0A3B3IU45_HUMAN
ENSG00000104738	A0A3B3IT92	A0A3B3IT92_HUMAN
ENSG00000104756	Q7L273	KCTD9_HUMAN
ENSG00000104763	A0A1B0GUA4	A0A1B0GUA4_HUMAN
ENSG00000104765	O60238	BNI3L_HUMAN
ENSG00000104765	O60238	H0YBC7_HUMAN
ENSG00000104765	H0YBC7	BNI3L_HUMAN
ENSG00000104765	H0YBC7	H0YBC7_HUMAN
ENSG00000104774	O00754	MA2B1_HUMAN
ENSG00000104805	Q02818	NUCB1_HUMAN
ENSG00000104812	P13807	GYS1_HUMAN
ENSG00000104823	Q13011	ECH1_HUMAN
ENSG00000104824	P14866	HNRPL_HUMAN
ENSG00000104825	G5E9C2	G5E9C2_HUMAN
ENSG00000104825	G5E9C2	I3L4X3_HUMAN
ENSG00000104825	G5E9C2	IKBB_HUMAN
ENSG00000104825	I3L4X3	G5E9C2_HUMAN
ENSG00000104825	I3L4X3	I3L4X3_HUMAN
ENSG00000104825	I3L4X3	IKBB_HUMAN
ENSG00000104825	Q15653	G5E9C2_HUMAN
ENSG00000104825	Q15653	I3L4X3_HUMAN
ENSG00000104825	Q15653	IKBB_HUMAN
ENSG00000104833	P04350	TBB4A_HUMAN
ENSG00000104835	Q9NP81	SYSM_HUMAN
ENSG00000104835	Q9NP81	M0QWZ7_HUMAN
ENSG00000104835	M0QWZ7	SYSM_HUMAN
ENSG00000104835	M0QWZ7	M0QWZ7_HUMAN
ENSG00000104852	P08621	RU17_HUMAN
ENSG00000104853	O96005	CLPT1_HUMAN
ENSG00000104856	D6R992	D6R992_HUMAN
ENSG00000104856	D6R992	RELB_HUMAN
ENSG00000104856	Q01201	D6R992_HUMAN
ENSG00000104856	Q01201	RELB_HUMAN
ENSG00000104870	P55899	FCGRN_HUMAN
ENSG00000104872	M0R3A4	M0R3A4_HUMAN
ENSG00000104872	M0R3A4	M0QYA2_HUMAN
ENSG00000104872	M0R3A4	PIHD1_HUMAN
ENSG00000104872	M0QYA2	M0R3A4_HUMAN
ENSG00000104872	M0QYA2	M0QYA2_HUMAN
ENSG00000104872	M0QYA2	PIHD1_HUMAN
ENSG00000104872	Q9NWS0	M0R3A4_HUMAN
ENSG00000104872	Q9NWS0	M0QYA2_HUMAN
ENSG00000104872	Q9NWS0	PIHD1_HUMAN
ENSG00000104880	A0A087WZG4	A0A087WZG4_HUMAN
ENSG00000104880	Q6ZSZ5	ARHGI_HUMAN
ENSG00000104880	Q6ZSZ5	A0A3B3IPE9_HUMAN
ENSG00000104880	A0A3B3IPE9	ARHGI_HUMAN
ENSG00000104880	A0A3B3IPE9	A0A3B3IPE9_HUMAN
ENSG00000104881	Q8WUF5	IASPP_HUMAN
ENSG00000104884	P18074	ERCC2_HUMAN
ENSG00000104884	P18074	A0A804HK53_HUMAN
ENSG00000104884	P18074	E7EVE9_HUMAN
ENSG00000104884	P18074	A8MX75_HUMAN
ENSG00000104884	A0A804HK53	ERCC2_HUMAN
ENSG00000104884	A0A804HK53	A0A804HK53_HUMAN
ENSG00000104884	A0A804HK53	E7EVE9_HUMAN
ENSG00000104884	A0A804HK53	A8MX75_HUMAN
ENSG00000104884	E7EVE9	ERCC2_HUMAN
ENSG00000104884	E7EVE9	A0A804HK53_HUMAN
ENSG00000104884	E7EVE9	E7EVE9_HUMAN
ENSG00000104884	E7EVE9	A8MX75_HUMAN
ENSG00000104884	A8MX75	ERCC2_HUMAN
ENSG00000104884	A8MX75	A0A804HK53_HUMAN
ENSG00000104884	A8MX75	E7EVE9_HUMAN
ENSG00000104884	A8MX75	A8MX75_HUMAN
ENSG00000104885	Q8TEK3	DOT1L_HUMAN
ENSG00000104889	O75792	RNH2A_HUMAN
ENSG00000104897	Q15428	SF3A2_HUMAN
ENSG00000104907	Q9NXH9	TRM1_HUMAN
ENSG00000104915	Q5U8S2	Q5U8S2_HUMAN
ENSG00000104915	Q5U8S2	K7EIY4_HUMAN
ENSG00000104915	Q5U8S2	X6R2W0_HUMAN
ENSG00000104915	Q5U8S2	STX10_HUMAN
ENSG00000104915	K7EIY4	Q5U8S2_HUMAN
ENSG00000104915	K7EIY4	K7EIY4_HUMAN
ENSG00000104915	K7EIY4	X6R2W0_HUMAN
ENSG00000104915	K7EIY4	STX10_HUMAN
ENSG00000104915	X6R2W0	Q5U8S2_HUMAN
ENSG00000104915	X6R2W0	K7EIY4_HUMAN
ENSG00000104915	X6R2W0	X6R2W0_HUMAN
ENSG00000104915	X6R2W0	STX10_HUMAN
ENSG00000104915	O60499	Q5U8S2_HUMAN
ENSG00000104915	O60499	K7EIY4_HUMAN
ENSG00000104915	O60499	X6R2W0_HUMAN
ENSG00000104915	O60499	STX10_HUMAN
ENSG00000104946	Q9HA65	TBC17_HUMAN
ENSG00000104964	Q08117	TLE5_HUMAN
ENSG00000104967	A0A6Q8PFC2	A0A6Q8PFC2_HUMAN
ENSG00000104967	A0A6Q8PFC2	NOVA2_HUMAN
ENSG00000104967	A0A6Q8PFC2	M0R1A0_HUMAN
ENSG00000104967	Q9UNW9	A0A6Q8PFC2_HUMAN
ENSG00000104967	Q9UNW9	NOVA2_HUMAN
ENSG00000104967	Q9UNW9	M0R1A0_HUMAN
ENSG00000104967	M0R1A0	A0A6Q8PFC2_HUMAN
ENSG00000104967	M0R1A0	NOVA2_HUMAN
ENSG00000104967	M0R1A0	M0R1A0_HUMAN
ENSG00000104969	A0A7I2V5Z3	A0A7I2V5Z3_HUMAN
ENSG00000104969	A0A7I2V5Z3	SGTA_HUMAN
ENSG00000104969	O43765	A0A7I2V5Z3_HUMAN
ENSG00000104969	O43765	SGTA_HUMAN
ENSG00000104980	O43615	TIM44_HUMAN
ENSG00000105063	Q9UPN7	PP6R1_HUMAN
ENSG00000105122	Q86YV0	RASL3_HUMAN
ENSG00000105127	A0A7P0T893	A0A7P0T893_HUMAN
ENSG00000105127	A0A7P0T893	AKAP8_HUMAN
ENSG00000105127	O43823	A0A7P0T893_HUMAN
ENSG00000105127	O43823	AKAP8_HUMAN
ENSG00000105135	A1L0T0	HACL2_HUMAN
ENSG00000105176	O94763	RMP_HUMAN
ENSG00000105185	O14737	PDCD5_HUMAN
ENSG00000105193	P62249	RS16_HUMAN
ENSG00000105197	Q3ZCQ8	TIM50_HUMAN
ENSG00000105202	P22087	FBRL_HUMAN
ENSG00000105220	P06744	G6PI_HUMAN
ENSG00000105220	P06744	A0A2U3TZU2_HUMAN
ENSG00000105220	A0A2U3TZU2	G6PI_HUMAN
ENSG00000105220	A0A2U3TZU2	A0A2U3TZU2_HUMAN
ENSG00000105223	Q8IV08	PLD3_HUMAN
ENSG00000105245	A0A0C4DGH3	A0A0C4DGH3_HUMAN
ENSG00000105245	A0A0C4DGH3	NUMBL_HUMAN
ENSG00000105245	Q9Y6R0	A0A0C4DGH3_HUMAN
ENSG00000105245	Q9Y6R0	NUMBL_HUMAN
ENSG00000105248	Q9BW85	YJU2_HUMAN
ENSG00000105254	K7EL99	K7EL99_HUMAN
ENSG00000105254	K7EL99	A0A494C0X0_HUMAN
ENSG00000105254	K7EL99	TBCB_HUMAN
ENSG00000105254	A0A494C0X0	K7EL99_HUMAN
ENSG00000105254	A0A494C0X0	A0A494C0X0_HUMAN
ENSG00000105254	A0A494C0X0	TBCB_HUMAN
ENSG00000105254	Q99426	K7EL99_HUMAN
ENSG00000105254	Q99426	A0A494C0X0_HUMAN
ENSG00000105254	Q99426	TBCB_HUMAN
ENSG00000105281	Q15758	AAAT_HUMAN
ENSG00000105287	Q9BZL6	KPCD2_HUMAN
ENSG00000105323	Q9BUJ2	HNRL1_HUMAN
ENSG00000105329	A0A499FJK2	A0A499FJK2_HUMAN
ENSG00000105329	A0A499FJK2	TGFB1_HUMAN
ENSG00000105329	P01137	A0A499FJK2_HUMAN
ENSG00000105329	P01137	TGFB1_HUMAN
ENSG00000105339	E9PF32	E9PF32_HUMAN
ENSG00000105339	E9PF32	H0YAY3_HUMAN
ENSG00000105339	H0YAY3	E9PF32_HUMAN
ENSG00000105339	H0YAY3	H0YAY3_HUMAN
ENSG00000105355	O60664	PLIN3_HUMAN
ENSG00000105357	Q7Z406	MYH14_HUMAN
ENSG00000105364	K7ES61	K7ES61_HUMAN
ENSG00000105364	K7ES61	RM04_HUMAN
ENSG00000105364	Q9BYD3	K7ES61_HUMAN
ENSG00000105364	Q9BYD3	RM04_HUMAN
ENSG00000105372	P39019	RS19_HUMAN
ENSG00000105373	Q9NZM5	NOP53_HUMAN
ENSG00000105379	P38117	ETFB_HUMAN
ENSG00000105393	Q9NWV8	BABA1_HUMAN
ENSG00000105397	E9PM19	E9PM19_HUMAN
ENSG00000105397	E9PM19	TYK2_HUMAN
ENSG00000105397	P29597	E9PM19_HUMAN
ENSG00000105397	P29597	TYK2_HUMAN
ENSG00000105401	K7EL68	K7EL68_HUMAN
ENSG00000105401	K7EL68	CDC37_HUMAN
ENSG00000105401	Q16543	K7EL68_HUMAN
ENSG00000105401	Q16543	CDC37_HUMAN
ENSG00000105402	P54920	SNAA_HUMAN
ENSG00000105404	M0R3D4	M0R3D4_HUMAN
ENSG00000105404	M0R3D4	PRAF1_HUMAN
ENSG00000105404	M0R3D4	M0R1H9_HUMAN
ENSG00000105404	Q9UI14	M0R3D4_HUMAN
ENSG00000105404	Q9UI14	PRAF1_HUMAN
ENSG00000105404	Q9UI14	M0R1H9_HUMAN
ENSG00000105404	M0R1H9	M0R3D4_HUMAN
ENSG00000105404	M0R1H9	PRAF1_HUMAN
ENSG00000105404	M0R1H9	M0R1H9_HUMAN
ENSG00000105409	A0A0A0MT26	A0A0A0MT26_HUMAN
ENSG00000105438	P24390	ERD21_HUMAN
ENSG00000105447	Q9BQ67	GRWD1_HUMAN
ENSG00000105483	Q9Y2G2	CARD8_HUMAN
ENSG00000105486	P18858	DNLI1_HUMAN
ENSG00000105499	Q9UP65	PA24C_HUMAN
ENSG00000105514	O95716	RAB3D_HUMAN
ENSG00000105518	K7ELQ9	K7ELQ9_HUMAN
ENSG00000105518	K7ELQ9	TM205_HUMAN
ENSG00000105518	Q6UW68	K7ELQ9_HUMAN
ENSG00000105518	Q6UW68	TM205_HUMAN
ENSG00000105538	Q5U651	RAIN_HUMAN
ENSG00000105552	O15382	BCAT2_HUMAN
ENSG00000105552	O15382	M0QXF9_HUMAN
ENSG00000105552	M0QXF9	BCAT2_HUMAN
ENSG00000105552	M0QXF9	M0QXF9_HUMAN
ENSG00000105568	P30153	2AAA_HUMAN
ENSG00000105576	O14787	TNPO2_HUMAN
ENSG00000105576	O14787	A0A075B780_HUMAN
ENSG00000105576	A0A075B780	TNPO2_HUMAN
ENSG00000105576	A0A075B780	A0A075B780_HUMAN
ENSG00000105607	Q92947	GCDH_HUMAN
ENSG00000105612	O00115	DNS2A_HUMAN
ENSG00000105618	E7EVX8	E7EVX8_HUMAN
ENSG00000105618	E7EVX8	PRP31_HUMAN
ENSG00000105618	Q8WWY3	E7EVX8_HUMAN
ENSG00000105618	Q8WWY3	PRP31_HUMAN
ENSG00000105639	P52333	JAK3_HUMAN
ENSG00000105640	Q02543	RL18A_HUMAN
ENSG00000105655	Q9NPH2	INO1_HUMAN
ENSG00000105662	Q6UUV9	CRTC1_HUMAN
ENSG00000105662	Q6UUV9	M0QX46_HUMAN
ENSG00000105662	Q6UUV9	M0QXN6_HUMAN
ENSG00000105662	M0QX46	CRTC1_HUMAN
ENSG00000105662	M0QX46	M0QX46_HUMAN
ENSG00000105662	M0QX46	M0QXN6_HUMAN
ENSG00000105662	M0QXN6	CRTC1_HUMAN
ENSG00000105662	M0QXN6	M0QX46_HUMAN
ENSG00000105662	M0QXN6	M0QXN6_HUMAN
ENSG00000105664	P49747	COMP_HUMAN
ENSG00000105664	P49747	G3XAP6_HUMAN
ENSG00000105664	G3XAP6	COMP_HUMAN
ENSG00000105664	G3XAP6	G3XAP6_HUMAN
ENSG00000105669	O14579	COPE_HUMAN
ENSG00000105671	Q9Y6V7	DDX49_HUMAN
ENSG00000105675	P20648	ATP4A_HUMAN
ENSG00000105676	Q6NXE6	ARMC6_HUMAN
ENSG00000105679	O14556	G3PT_HUMAN
ENSG00000105700	M0R228	M0R228_HUMAN
ENSG00000105700	M0R228	M0R0B4_HUMAN
ENSG00000105700	M0R228	M0QXN9_HUMAN
ENSG00000105700	M0R228	M0QXP3_HUMAN
ENSG00000105700	M0R228	M0QY77_HUMAN
ENSG00000105700	M0R228	KXDL1_HUMAN
ENSG00000105700	M0R228	M0R2G3_HUMAN
ENSG00000105700	M0R228	M0QX74_HUMAN
ENSG00000105700	M0R0B4	M0R228_HUMAN
ENSG00000105700	M0R0B4	M0R0B4_HUMAN
ENSG00000105700	M0R0B4	M0QXN9_HUMAN
ENSG00000105700	M0R0B4	M0QXP3_HUMAN
ENSG00000105700	M0R0B4	M0QY77_HUMAN
ENSG00000105700	M0R0B4	KXDL1_HUMAN
ENSG00000105700	M0R0B4	M0R2G3_HUMAN
ENSG00000105700	M0R0B4	M0QX74_HUMAN
ENSG00000105700	M0QXN9	M0R228_HUMAN
ENSG00000105700	M0QXN9	M0R0B4_HUMAN
ENSG00000105700	M0QXN9	M0QXN9_HUMAN
ENSG00000105700	M0QXN9	M0QXP3_HUMAN
ENSG00000105700	M0QXN9	M0QY77_HUMAN
ENSG00000105700	M0QXN9	KXDL1_HUMAN
ENSG00000105700	M0QXN9	M0R2G3_HUMAN
ENSG00000105700	M0QXN9	M0QX74_HUMAN
ENSG00000105700	M0QXP3	M0R228_HUMAN
ENSG00000105700	M0QXP3	M0R0B4_HUMAN
ENSG00000105700	M0QXP3	M0QXN9_HUMAN
ENSG00000105700	M0QXP3	M0QXP3_HUMAN
ENSG00000105700	M0QXP3	M0QY77_HUMAN
ENSG00000105700	M0QXP3	KXDL1_HUMAN
ENSG00000105700	M0QXP3	M0R2G3_HUMAN
ENSG00000105700	M0QXP3	M0QX74_HUMAN
ENSG00000105700	M0QY77	M0R228_HUMAN
ENSG00000105700	M0QY77	M0R0B4_HUMAN
ENSG00000105700	M0QY77	M0QXN9_HUMAN
ENSG00000105700	M0QY77	M0QXP3_HUMAN
ENSG00000105700	M0QY77	M0QY77_HUMAN
ENSG00000105700	M0QY77	KXDL1_HUMAN
ENSG00000105700	M0QY77	M0R2G3_HUMAN
ENSG00000105700	M0QY77	M0QX74_HUMAN
ENSG00000105700	Q9BQD3	M0R228_HUMAN
ENSG00000105700	Q9BQD3	M0R0B4_HUMAN
ENSG00000105700	Q9BQD3	M0QXN9_HUMAN
ENSG00000105700	Q9BQD3	M0QXP3_HUMAN
ENSG00000105700	Q9BQD3	M0QY77_HUMAN
ENSG00000105700	Q9BQD3	KXDL1_HUMAN
ENSG00000105700	Q9BQD3	M0R2G3_HUMAN
ENSG00000105700	Q9BQD3	M0QX74_HUMAN
ENSG00000105700	M0R2G3	M0R228_HUMAN
ENSG00000105700	M0R2G3	M0R0B4_HUMAN
ENSG00000105700	M0R2G3	M0QXN9_HUMAN
ENSG00000105700	M0R2G3	M0QXP3_HUMAN
ENSG00000105700	M0R2G3	M0QY77_HUMAN
ENSG00000105700	M0R2G3	KXDL1_HUMAN
ENSG00000105700	M0R2G3	M0R2G3_HUMAN
ENSG00000105700	M0R2G3	M0QX74_HUMAN
ENSG00000105700	M0QX74	M0R228_HUMAN
ENSG00000105700	M0QX74	M0R0B4_HUMAN
ENSG00000105700	M0QX74	M0QXN9_HUMAN
ENSG00000105700	M0QX74	M0QXP3_HUMAN
ENSG00000105700	M0QX74	M0QY77_HUMAN
ENSG00000105700	M0QX74	KXDL1_HUMAN
ENSG00000105700	M0QX74	M0R2G3_HUMAN
ENSG00000105700	M0QX74	M0QX74_HUMAN
ENSG00000105701	M0R2K9	M0R2K9_HUMAN
ENSG00000105701	M0R2K9	FKBP8_HUMAN
ENSG00000105701	Q14318	M0R2K9_HUMAN
ENSG00000105701	Q14318	FKBP8_HUMAN
ENSG00000105705	Q8IWZ8	SUGP1_HUMAN
ENSG00000105722	P50548	ERF_HUMAN
ENSG00000105723	P49840	GSK3A_HUMAN
ENSG00000105726	Q9HD20	AT131_HUMAN
ENSG00000105738	O60292	SI1L3_HUMAN
ENSG00000105755	O95571	ETHE1_HUMAN
ENSG00000105771	Q9H0W8	SMG9_HUMAN
ENSG00000105778	Q8NBF6	AVL9_HUMAN
ENSG00000105778	Q8NBF6	B8ZZW5_HUMAN
ENSG00000105778	B8ZZW5	AVL9_HUMAN
ENSG00000105778	B8ZZW5	B8ZZW5_HUMAN
ENSG00000105793	A4D1E9	GTPBA_HUMAN
ENSG00000105810	Q00534	CDK6_HUMAN
ENSG00000105819	O75439	MPPB_HUMAN
ENSG00000105821	Q99543	DNJC2_HUMAN
ENSG00000105825	P48307	TFPI2_HUMAN
ENSG00000105829	O15155	BET1_HUMAN
ENSG00000105829	O15155	H7C1N3_HUMAN
ENSG00000105829	H7C1N3	BET1_HUMAN
ENSG00000105829	H7C1N3	H7C1N3_HUMAN
ENSG00000105835	A0A7P0T9I9	A0A7P0T9I9_HUMAN
ENSG00000105835	A0A7P0T9I9	NAMPT_HUMAN
ENSG00000105835	P43490	A0A7P0T9I9_HUMAN
ENSG00000105835	P43490	NAMPT_HUMAN
ENSG00000105849	Q3B726	RPA43_HUMAN
ENSG00000105854	A0A0J9YXF2	A0A0J9YXF2_HUMAN
ENSG00000105875	C9J1X0	C9J1X0_HUMAN
ENSG00000105875	C9J1X0	A0A804HHS8_HUMAN
ENSG00000105875	C9J1X0	WDR91_HUMAN
ENSG00000105875	A0A804HHS8	C9J1X0_HUMAN
ENSG00000105875	A0A804HHS8	A0A804HHS8_HUMAN
ENSG00000105875	A0A804HHS8	WDR91_HUMAN
ENSG00000105875	A4D1P6	C9J1X0_HUMAN
ENSG00000105875	A4D1P6	A0A804HHS8_HUMAN
ENSG00000105875	A4D1P6	WDR91_HUMAN
ENSG00000105887	P58546	MTPN_HUMAN
ENSG00000105926	B8ZZG1	B8ZZG1_HUMAN
ENSG00000105926	B8ZZG1	PALS2_HUMAN
ENSG00000105926	Q9NZW5	B8ZZG1_HUMAN
ENSG00000105926	Q9NZW5	PALS2_HUMAN
ENSG00000105928	O60443	GSDME_HUMAN
ENSG00000105939	C9J6P4	C9J6P4_HUMAN
ENSG00000105939	C9J6P4	ZCCHV_HUMAN
ENSG00000105939	Q7Z2W4	C9J6P4_HUMAN
ENSG00000105939	Q7Z2W4	ZCCHV_HUMAN
ENSG00000105953	Q02218	ODO1_HUMAN
ENSG00000105968	Q71UI9	H2AV_HUMAN
ENSG00000105971	P51636	CAV2_HUMAN
ENSG00000105974	C9JKI3	C9JKI3_HUMAN
ENSG00000105974	C9JKI3	CAV1_HUMAN
ENSG00000105974	Q03135	C9JKI3_HUMAN
ENSG00000105974	Q03135	CAV1_HUMAN
ENSG00000105976	P08581	MET_HUMAN
ENSG00000105983	H0Y6V6	H0Y6V6_HUMAN
ENSG00000105983	H0Y6V6	LMBR1_HUMAN
ENSG00000105983	Q8WVP7	H0Y6V6_HUMAN
ENSG00000105983	Q8WVP7	LMBR1_HUMAN
ENSG00000105993	A0A0J9YX62	A0A0J9YX62_HUMAN
ENSG00000105993	A0A0J9YX62	DNJB6_HUMAN
ENSG00000105993	O75190	A0A0J9YX62_HUMAN
ENSG00000105993	O75190	DNJB6_HUMAN
ENSG00000106009	Q6PJG6	BRAT1_HUMAN
ENSG00000106028	Q04837	SSBP_HUMAN
ENSG00000106049	P31937	3HIDH_HUMAN
ENSG00000106052	B8ZZD4	B8ZZD4_HUMAN
ENSG00000106052	B8ZZD4	TAXB1_HUMAN
ENSG00000106052	Q86VP1	B8ZZD4_HUMAN
ENSG00000106052	Q86VP1	TAXB1_HUMAN
ENSG00000106070	Q13322	GRB10_HUMAN
ENSG00000106077	Q8NFV4	ABHDB_HUMAN
ENSG00000106080	Q9NWM8	FKB14_HUMAN
ENSG00000106105	P41250	GARS_HUMAN
ENSG00000106153	Q9Y6H1	CHCH2_HUMAN
ENSG00000106211	P04792	HSPB1_HUMAN
ENSG00000106244	Q13442	HAP28_HUMAN
ENSG00000106245	P41223	BUD31_HUMAN
ENSG00000106263	P55884	EIF3B_HUMAN
ENSG00000106266	Q9Y5X2	SNX8_HUMAN
ENSG00000106268	P36639	8ODP_HUMAN
ENSG00000106299	O00401	WASL_HUMAN
ENSG00000106305	Q13155	AIMP2_HUMAN
ENSG00000106344	Q9NW13	RBM28_HUMAN
ENSG00000106348	P20839	IMDH1_HUMAN
ENSG00000106351	O95081	AGFG2_HUMAN
ENSG00000106355	Q9Y4Y9	LSM5_HUMAN
ENSG00000106366	P05121	PAI1_HUMAN
ENSG00000106367	P61966	AP1S1_HUMAN
ENSG00000106367	P61966	A0A2R8YGH5_HUMAN
ENSG00000106367	P61966	H7C1E4_HUMAN
ENSG00000106367	A0A2R8YGH5	AP1S1_HUMAN
ENSG00000106367	A0A2R8YGH5	A0A2R8YGH5_HUMAN
ENSG00000106367	A0A2R8YGH5	H7C1E4_HUMAN
ENSG00000106367	H7C1E4	AP1S1_HUMAN
ENSG00000106367	H7C1E4	A0A2R8YGH5_HUMAN
ENSG00000106367	H7C1E4	H7C1E4_HUMAN
ENSG00000106397	O60568	PLOD3_HUMAN
ENSG00000106399	B5MC59	B5MC59_HUMAN
ENSG00000106399	B5MC59	RFA3_HUMAN
ENSG00000106399	P35244	B5MC59_HUMAN
ENSG00000106399	P35244	RFA3_HUMAN
ENSG00000106443	O94880	PHF14_HUMAN
ENSG00000106443	A0A0U1RRH6	PHF14_HUMAN
ENSG00000106460	Q9NUM4	T106B_HUMAN
ENSG00000106462	G3XAL2	G3XAL2_HUMAN
ENSG00000106462	G3XAL2	EZH2_HUMAN
ENSG00000106462	Q15910	G3XAL2_HUMAN
ENSG00000106462	Q15910	EZH2_HUMAN
ENSG00000106477	A0A6Q8PFB1	A0A6Q8PFB1_HUMAN
ENSG00000106477	A0A6Q8PFB1	CEP41_HUMAN
ENSG00000106477	Q9BYV8	A0A6Q8PFB1_HUMAN
ENSG00000106477	Q9BYV8	CEP41_HUMAN
ENSG00000106524	Q8IV38	ANKY2_HUMAN
ENSG00000106537	O95857	TSN13_HUMAN
ENSG00000106554	Q9NX63	MIC19_HUMAN
ENSG00000106554	Q9NX63	C9JRZ6_HUMAN
ENSG00000106554	C9JRZ6	MIC19_HUMAN
ENSG00000106554	C9JRZ6	C9JRZ6_HUMAN
ENSG00000106560	Q9UG22	GIMA2_HUMAN
ENSG00000106588	P25787	PSA2_HUMAN
ENSG00000106591	Q9BYC8	RM32_HUMAN
ENSG00000106605	P53004	BIEA_HUMAN
ENSG00000106615	Q15382	RHEB_HUMAN
ENSG00000106617	E9PGP6	E9PGP6_HUMAN
ENSG00000106617	E9PGP6	AAKG2_HUMAN
ENSG00000106617	E9PGP6	A0A494C1K7_HUMAN
ENSG00000106617	Q9UGJ0	E9PGP6_HUMAN
ENSG00000106617	Q9UGJ0	AAKG2_HUMAN
ENSG00000106617	Q9UGJ0	A0A494C1K7_HUMAN
ENSG00000106617	A0A494C1K7	E9PGP6_HUMAN
ENSG00000106617	A0A494C1K7	AAKG2_HUMAN
ENSG00000106617	A0A494C1K7	A0A494C1K7_HUMAN
ENSG00000106624	Q8IUX7	AEBP1_HUMAN
ENSG00000106628	A0A087WWF6	A0A087WWF6_HUMAN
ENSG00000106628	F8W8R3	DPOD2_HUMAN
ENSG00000106628	P49005	DPOD2_HUMAN
ENSG00000106636	O15498	YKT6_HUMAN
ENSG00000106636	O15498	A0A7I2V4L6_HUMAN
ENSG00000106636	A0A7I2V4L6	YKT6_HUMAN
ENSG00000106636	A0A7I2V4L6	A0A7I2V4L6_HUMAN
ENSG00000106638	Q9Y4P3	TBL2_HUMAN
ENSG00000106638	Q9Y4P3	E9PF19_HUMAN
ENSG00000106638	E9PF19	TBL2_HUMAN
ENSG00000106638	E9PF19	E9PF19_HUMAN
ENSG00000106665	Q9UDT6	CLIP2_HUMAN
ENSG00000106682	Q15056	IF4H_HUMAN
ENSG00000106771	Q9H330	TM245_HUMAN
ENSG00000106803	P60468	SC61B_HUMAN
ENSG00000106853	Q14914	PTGR1_HUMAN
ENSG00000106927	P02760	AMBP_HUMAN
ENSG00000106991	F5GX88	F5GX88_HUMAN
ENSG00000106991	F5GX88	EGLN_HUMAN
ENSG00000106991	P17813	F5GX88_HUMAN
